txn_id,user_id,merchant_id,txn_ts,amount,txn_status,channel,device_id
2631,20,57,2024-12-21 22:37:12,0.0,SUCCESS,WALLET,DEV0201
2632,58,16,2024-10-27 07:21:24,0.0,SUCCESS,CARD,DEV0445
2633,58,37,2024-01-17 06:19:24,5162.23,SUCCESS,UPI,DEV0076
2634,42,25,2024-09-15 03:44:45,1755.5,PENDING,UPI,DEV0225
2635,158,5,2024-02-09 07:53:28,0.0,SUCCESS,CARD,DEV0241
2636,34,39,2025-01-26 23:27:55,321.5,SUCCESS,UPI,DEV0256
2637,21,70,2024-09-08 08:40:11,957.92,FAILED,CARD,DEV0124
2638,81,34,2024-05-22 14:25:18,2148.88,SUCCESS,CARD,DEV0295
2639,178,76,2024-09-25 00:15:02,298.2,SUCCESS,CARD,DEV0136
2640,114,36,2024-12-05 00:11:47,2589.47,SUCCESS,WALLET,DEV0255
2641,189,76,2024-09-29 02:33:09,1914.88,SUCCESS,UPI,DEV0195
2642,52,60,2024-07-10 08:37:51,3946.72,SUCCESS,UPI,DEV0250
2643,189,75,2024-01-15 07:25:23,3291.05,FAILED,WALLET,DEV0440
2644,60,11,2024-09-03 09:40:07,2313.23,SUCCESS,CARD,DEV0176
2645,130,77,2024-01-28 09:55:28,4742.99,SUCCESS,CARD,DEV0246
2646,38,78,2024-11-30 20:31:20,0.0,SUCCESS,CARD,DEV0444
2647,5,17,2024-05-25 04:39:28,308.47,SUCCESS,UPI,DEV0001
2648,49,67,2024-07-18 16:17:21,479.95,SUCCESS,CARD,DEV0108
2649,21,14,2025-01-28 04:24:07,4041.14,SUCCESS,UPI,DEV0153
2650,67,66,2024-02-27 05:42:01,1430.08,SUCCESS,UPI,DEV0084
2651,197,11,2024-03-05 02:08:24,2524.24,SUCCESS,WALLET,DEV0136
2652,25,44,2024-10-30 19:06:49,3986.51,SUCCESS,CARD,DEV0281
2653,83,13,2024-10-06 08:44:25,5868.9,SUCCESS,WALLET,DEV0169
2654,5,1,2024-08-27 01:31:36,82.49,SUCCESS,CARD,DEV0346
2655,120,48,2024-10-10 15:29:51,97.76,SUCCESS,CARD,DEV0441
2656,145,10,2024-07-21 11:10:44,812.05,SUCCESS,CARD,DEV0351
2657,2,33,2025-01-28 05:53:15,846.92,SUCCESS,UPI,DEV0269
2658,107,48,2024-09-24 02:13:43,3169.39,SUCCESS,CARD,DEV0233
2659,131,76,2024-09-05 03:00:54,0.0,SUCCESS,CARD,DEV0344
2660,123,48,2024-03-31 14:51:30,984.09,SUCCESS,CARD,DEV0036
2661,171,26,2024-03-13 09:03:18,2409.84,SUCCESS,UPI,DEV0163
2662,97,12,2024-12-30 01:55:08,0.0,SUCCESS,WALLET,DEV0261
2663,87,48,2024-01-05 08:59:09,2709.95,SUCCESS,UPI,DEV0373
2664,76,44,2024-08-12 17:38:51,4047.64,SUCCESS,UPI,DEV0263
2665,30,14,2024-03-27 23:34:53,3943.91,SUCCESS,UPI,DEV0151
2666,131,23,2024-05-27 20:05:38,1446.67,SUCCESS,CARD,DEV0154
2667,46,11,2024-08-10 20:56:09,911.48,SUCCESS,UPI,DEV0071
2668,87,24,2024-10-30 20:23:05,644.33,SUCCESS,CARD,DEV0054
2669,64,59,2024-09-29 18:46:47,2290.3,SUCCESS,CARD,DEV0317
2670,32,34,2024-06-08 19:15:01,2039.33,SUCCESS,UPI,DEV0262
2671,62,32,2024-09-18 21:59:46,449.98,FAILED,CARD,DEV0019
2672,169,53,2024-02-29 20:00:51,1000.89,SUCCESS,WALLET,DEV0003
2673,5,50,2024-04-15 23:34:43,4224.49,SUCCESS,CARD,DEV0387
2674,110,50,2024-12-21 06:21:11,1060.74,SUCCESS,WALLET,DEV0381
2675,146,60,2024-03-29 20:28:48,2746.79,SUCCESS,CARD,DEV0359
2676,7,38,2024-03-26 11:06:24,1938.16,FAILED,WALLET,DEV0004
2677,47,55,2024-05-23 22:25:23,1849.42,SUCCESS,CARD,DEV0313
2678,130,65,2024-02-23 19:36:45,915.48,SUCCESS,UPI,DEV0161
2679,118,25,2024-07-25 21:27:24,677.98,PENDING,UPI,DEV0141
2680,58,13,2024-10-06 10:57:56,801.46,SUCCESS,UPI,DEV0057
2681,34,61,2024-11-11 11:57:34,858.54,SUCCESS,WALLET,DEV0079
2682,107,56,2024-09-29 07:30:13,760.69,SUCCESS,WALLET,DEV0131
2683,106,61,2024-10-13 05:56:57,687.72,SUCCESS,WALLET,DEV0397
2684,167,24,2024-12-31 15:10:05,443.19,SUCCESS,CARD,DEV0106
2685,105,38,2024-12-28 15:38:27,0.0,SUCCESS,CARD,DEV0357
2686,37,72,2025-01-06 12:21:38,3725.62,SUCCESS,UPI,DEV0244
2687,18,6,2024-04-21 02:51:54,2397.35,SUCCESS,WALLET,DEV0163
2688,70,49,2024-08-25 14:36:54,3760.01,SUCCESS,CARD,DEV0022
2689,120,67,2024-04-29 12:24:27,2739.1,SUCCESS,WALLET,DEV0183
2690,45,34,2024-02-08 09:06:57,4556.39,SUCCESS,UPI,DEV0162
2691,8,56,2024-05-03 10:28:02,0.0,SUCCESS,WALLET,DEV0013
2692,138,67,2024-09-18 09:49:04,1569.15,FAILED,CARD,DEV0213
2693,169,64,2024-09-19 23:09:51,1982.27,FAILED,WALLET,DEV0371
2694,32,29,2024-02-17 01:44:15,0.0,FAILED,CARD,DEV0336
2695,87,80,2024-02-15 15:32:49,0.0,SUCCESS,WALLET,DEV0171
2696,87,37,2024-02-05 10:02:36,0.0,SUCCESS,UPI,DEV0246
2697,51,69,2024-09-10 12:46:07,3019.62,SUCCESS,CARD,DEV0191
2698,197,21,2024-06-04 21:59:48,1594.87,SUCCESS,WALLET,DEV0184
2699,102,4,2024-08-10 08:05:15,2043.84,FAILED,UPI,DEV0403
2700,21,51,2024-06-13 03:22:06,4776.06,SUCCESS,CARD,DEV0239
2701,61,53,2024-10-05 12:01:40,4208.37,SUCCESS,WALLET,DEV0040
2702,178,6,2024-04-16 19:22:33,282.7,SUCCESS,UPI,DEV0347
2703,61,70,2024-08-27 13:54:38,279.95,SUCCESS,WALLET,DEV0122
2704,104,38,2024-05-10 07:25:12,0.0,SUCCESS,WALLET,DEV0077
2705,103,61,2024-02-08 02:10:34,0.0,SUCCESS,CARD,DEV0241
2706,100,51,2024-10-12 01:49:01,0.0,SUCCESS,UPI,DEV0333
2707,1,77,2024-03-06 13:30:44,0.0,SUCCESS,UPI,DEV0266
2708,135,48,2024-02-25 00:13:10,1888.85,SUCCESS,CARD,DEV0108
2709,94,36,2024-07-01 01:36:28,846.49,FAILED,CARD,DEV0369
2710,57,13,2024-10-24 08:31:21,0.0,SUCCESS,CARD,DEV0169
2711,22,58,2024-08-17 08:47:27,3954.15,SUCCESS,CARD,DEV0041
2712,60,71,2024-02-27 05:01:48,4859.55,SUCCESS,WALLET,DEV0313
2713,168,2,2024-08-30 13:15:09,1613.57,SUCCESS,UPI,DEV0411
2714,12,66,2024-05-27 10:09:17,2831.69,SUCCESS,UPI,DEV0354
2715,95,77,2024-11-11 02:06:02,2355.24,SUCCESS,CARD,DEV0200
2716,180,41,2025-01-07 05:37:58,0.0,SUCCESS,CARD,DEV0145
2717,196,51,2025-01-09 05:39:12,2607.93,SUCCESS,UPI,DEV0181
2718,88,63,2024-09-02 12:06:45,1572.72,SUCCESS,CARD,DEV0259
2719,161,38,2024-04-17 16:43:08,0.0,SUCCESS,WALLET,DEV0232
2720,186,31,2024-01-30 10:59:22,0.0,SUCCESS,UPI,DEV0008
2721,104,47,2024-09-02 17:40:37,0.0,SUCCESS,CARD,DEV0150
2722,16,27,2024-04-12 19:18:10,1484.82,FAILED,CARD,DEV0106
2723,197,61,2024-07-06 16:59:22,4267.32,SUCCESS,WALLET,DEV0293
2724,166,70,2025-01-11 02:15:20,3745.63,SUCCESS,CARD,DEV0006
2725,94,44,2024-05-03 11:32:16,2213.62,SUCCESS,UPI,DEV0170
2726,168,71,2024-09-21 00:10:42,1644.7,SUCCESS,WALLET,DEV0040
2727,183,30,2024-06-18 11:26:24,1533.81,SUCCESS,WALLET,DEV0376
2728,175,8,2024-04-04 10:01:11,2469.43,SUCCESS,CARD,DEV0322
2729,36,18,2025-01-28 12:19:12,2660.04,SUCCESS,CARD,DEV0193
2730,136,8,2024-06-14 04:04:28,394.79,SUCCESS,UPI,DEV0314
2731,66,73,2024-03-26 18:50:19,2393.54,SUCCESS,WALLET,DEV0327
2732,111,57,2024-06-30 04:57:57,1837.8,SUCCESS,CARD,DEV0158
2733,90,35,2024-01-01 17:26:53,0.0,SUCCESS,WALLET,DEV0044
2734,92,49,2024-04-10 02:16:25,2025.68,SUCCESS,CARD,DEV0423
2735,125,48,2025-01-09 13:50:25,994.41,SUCCESS,CARD,DEV0240
2736,63,64,2024-01-13 08:16:17,2019.56,SUCCESS,CARD,DEV0152
2737,167,3,2024-08-18 15:46:36,0.0,SUCCESS,UPI,DEV0073
2738,17,61,2024-09-11 01:45:07,2728.8,SUCCESS,CARD,DEV0231
2739,28,47,2024-03-24 13:20:07,4408.64,SUCCESS,WALLET,DEV0225
2740,47,65,2024-09-07 05:17:55,2492.35,SUCCESS,WALLET,DEV0324
2741,47,10,2024-06-26 16:40:24,0.0,SUCCESS,CARD,DEV0224
2742,186,43,2024-09-08 01:20:55,1264.15,PENDING,UPI,DEV0350
2743,19,32,2024-04-21 18:47:18,2657.74,SUCCESS,WALLET,DEV0091
2744,104,36,2025-01-27 09:32:55,903.38,SUCCESS,UPI,DEV0172
2745,46,61,2024-05-03 22:43:02,2241.52,SUCCESS,WALLET,DEV0298
2746,16,55,2024-01-18 14:56:20,0.0,SUCCESS,UPI,DEV0188
2747,56,9,2024-09-28 00:57:12,1665.68,FAILED,UPI,DEV0092
2748,115,14,2024-08-01 23:31:33,0.0,SUCCESS,WALLET,DEV0301
2749,150,35,2024-02-18 17:04:33,1065.48,SUCCESS,CARD,DEV0071
2750,76,69,2024-07-29 18:14:53,2710.76,SUCCESS,UPI,DEV0395
2751,45,18,2024-11-20 21:12:05,1647.03,SUCCESS,WALLET,DEV0033
2752,37,38,2025-01-29 14:14:55,1478.56,SUCCESS,UPI,DEV0076
2753,88,67,2024-03-08 17:07:15,3016.29,SUCCESS,UPI,DEV0208
2754,75,28,2024-01-18 00:38:44,0.0,SUCCESS,WALLET,DEV0131
2755,31,34,2024-06-27 05:07:22,1736.57,SUCCESS,CARD,DEV0036
2756,61,62,2024-10-12 00:37:00,0.0,SUCCESS,WALLET,DEV0262
2757,102,32,2024-07-21 12:38:51,0.0,SUCCESS,WALLET,DEV0298
2758,185,35,2024-02-12 00:22:50,1002.65,SUCCESS,CARD,DEV0007
2759,14,46,2024-07-12 20:22:35,2442.28,FAILED,WALLET,DEV0263
2760,190,50,2024-06-23 16:27:57,568.53,SUCCESS,UPI,DEV0099
2761,168,80,2024-08-11 20:10:04,1268.82,SUCCESS,UPI,DEV0075
2762,20,74,2024-08-31 06:53:11,3971.76,SUCCESS,CARD,DEV0275
2763,150,79,2024-05-11 18:13:53,6281.87,FAILED,WALLET,DEV0092
2764,151,62,2024-02-24 07:20:49,331.51,SUCCESS,UPI,DEV0078
2765,61,47,2024-08-24 21:31:39,623.11,SUCCESS,WALLET,DEV0207
2766,162,20,2024-11-10 02:16:44,1774.45,SUCCESS,WALLET,DEV0163
2767,124,11,2024-07-29 00:26:09,1503.52,SUCCESS,UPI,DEV0162
2768,180,33,2024-06-14 14:05:05,0.0,SUCCESS,UPI,DEV0383
2769,192,35,2024-04-09 11:28:51,3309.63,SUCCESS,CARD,DEV0377
2770,76,17,2024-07-30 17:20:13,524.65,SUCCESS,WALLET,DEV0123
2771,61,48,2024-11-06 20:44:31,1603.94,SUCCESS,CARD,DEV0084
2772,176,12,2024-05-26 13:28:46,2936.68,SUCCESS,CARD,DEV0089
2773,113,38,2024-05-07 19:03:50,585.49,SUCCESS,WALLET,DEV0230
2774,10,58,2024-06-30 20:49:38,7177.0,SUCCESS,UPI,DEV0425
2775,82,8,2024-12-07 08:36:52,4352.04,SUCCESS,UPI,DEV0196
2776,67,51,2024-01-01 20:21:41,239.89,SUCCESS,WALLET,DEV0135
2777,151,62,2024-02-21 17:48:19,4651.04,SUCCESS,CARD,DEV0018
2778,90,27,2024-05-04 21:18:04,527.75,SUCCESS,UPI,DEV0150
2779,12,46,2024-09-10 20:59:03,0.0,SUCCESS,WALLET,DEV0041
2780,157,31,2024-12-21 06:23:13,822.2,FAILED,UPI,DEV0314
2781,97,9,2024-03-13 03:35:30,2094.7,SUCCESS,CARD,DEV0170
2782,111,77,2024-09-30 19:23:44,0.0,SUCCESS,CARD,DEV0190
2783,92,38,2025-01-26 05:46:27,1834.15,SUCCESS,CARD,DEV0227
2784,184,24,2024-05-25 22:36:02,963.88,SUCCESS,UPI,DEV0422
2785,41,34,2024-12-08 11:39:14,474.1,SUCCESS,WALLET,DEV0022
2786,146,11,2024-02-24 03:48:15,535.48,FAILED,UPI,DEV0236
2787,178,52,2024-06-22 19:51:48,0.0,SUCCESS,CARD,DEV0411
2788,149,74,2024-05-06 12:13:24,2981.24,SUCCESS,WALLET,DEV0386
2789,40,57,2024-05-22 23:39:09,2797.97,SUCCESS,CARD,DEV0330
2790,53,54,2024-08-24 01:54:54,961.68,SUCCESS,UPI,DEV0291
2791,93,11,2024-09-01 21:53:02,1105.35,SUCCESS,UPI,DEV0296
2792,162,59,2025-01-21 10:22:46,0.0,FAILED,UPI,DEV0018
2793,153,72,2024-04-13 06:10:49,2568.02,SUCCESS,UPI,DEV0089
2794,46,14,2024-06-18 21:29:26,0.0,SUCCESS,CARD,DEV0375
2795,106,50,2024-07-20 08:54:36,3243.46,SUCCESS,UPI,DEV0206
2796,102,35,2024-06-14 00:11:12,1278.49,PENDING,WALLET,DEV0332
2797,51,80,2025-01-27 03:38:33,1011.96,SUCCESS,WALLET,DEV0082
2798,172,71,2024-08-13 08:38:07,0.0,SUCCESS,CARD,DEV0038
2799,27,29,2024-08-31 22:43:30,4390.59,SUCCESS,CARD,DEV0327
2800,31,44,2024-05-02 09:36:47,1205.32,SUCCESS,WALLET,DEV0028
2801,117,17,2024-08-29 15:28:23,1240.7,SUCCESS,WALLET,DEV0395
2802,52,16,2024-10-24 23:49:39,1475.85,SUCCESS,UPI,DEV0101
2803,88,52,2024-07-13 10:04:18,1205.69,SUCCESS,UPI,DEV0007
2804,34,32,2024-06-18 03:46:43,0.0,SUCCESS,WALLET,DEV0161
2805,103,54,2024-11-25 13:00:16,437.73,SUCCESS,CARD,DEV0099
2806,83,64,2024-03-30 20:50:57,0.0,SUCCESS,CARD,DEV0147
2807,96,25,2024-09-07 02:18:54,1062.61,SUCCESS,CARD,DEV0438
2808,145,33,2024-12-16 08:17:36,1446.86,SUCCESS,UPI,DEV0314
2809,38,1,2024-01-08 18:13:35,4060.99,SUCCESS,CARD,DEV0093
2810,2,49,2024-12-02 21:38:49,2673.16,SUCCESS,WALLET,DEV0339
2811,17,31,2024-06-03 16:06:17,211.98,SUCCESS,UPI,DEV0196
2812,19,51,2024-04-21 14:33:39,2476.73,SUCCESS,WALLET,DEV0256
2813,149,77,2024-10-02 07:10:43,2890.18,SUCCESS,WALLET,DEV0272
2814,42,37,2024-02-15 21:30:29,2852.32,SUCCESS,UPI,DEV0238
2815,154,40,2024-03-24 12:06:00,4523.98,SUCCESS,WALLET,DEV0139
2816,8,47,2024-09-23 07:04:28,1425.16,SUCCESS,CARD,DEV0309
2817,24,71,2024-06-06 06:26:02,0.0,SUCCESS,CARD,DEV0137
2818,15,75,2024-11-18 16:55:42,802.39,SUCCESS,WALLET,DEV0420
2819,43,38,2024-01-30 15:42:59,0.0,SUCCESS,WALLET,DEV0240
2820,160,10,2024-04-07 08:52:08,2059.66,SUCCESS,CARD,DEV0096
2821,148,80,2024-12-10 08:27:37,982.45,SUCCESS,UPI,DEV0433
2822,141,45,2024-05-28 14:48:17,3416.57,SUCCESS,UPI,DEV0156
2823,46,47,2024-11-11 02:31:56,0.0,SUCCESS,CARD,DEV0208
2824,29,41,2024-06-21 19:42:55,3294.82,SUCCESS,UPI,DEV0348
2825,57,21,2024-09-18 09:33:27,1015.8,SUCCESS,CARD,DEV0209
2826,47,63,2024-02-28 20:34:55,4689.81,SUCCESS,CARD,DEV0023
2827,32,4,2024-02-28 15:03:21,0.0,SUCCESS,WALLET,DEV0321
2828,36,55,2024-04-27 00:14:56,1189.76,SUCCESS,WALLET,DEV0302
2829,49,57,2024-06-18 19:45:56,490.53,SUCCESS,CARD,DEV0274
2830,136,55,2024-07-10 20:13:28,1224.46,SUCCESS,CARD,DEV0415
2831,20,69,2024-07-14 10:36:41,302.46,SUCCESS,CARD,DEV0241
2832,104,63,2024-06-11 06:10:23,284.77,SUCCESS,CARD,DEV0231
2833,169,29,2024-01-26 13:24:58,1736.38,SUCCESS,WALLET,DEV0425
2834,161,44,2024-09-15 08:00:48,0.0,SUCCESS,UPI,DEV0222
2835,23,23,2024-09-14 00:38:09,0.0,PENDING,UPI,DEV0064
2836,57,10,2024-04-02 05:24:25,1629.11,SUCCESS,WALLET,DEV0006
2837,109,65,2024-04-20 01:21:32,2967.34,SUCCESS,UPI,DEV0107
2838,185,20,2025-01-24 18:12:57,1010.28,SUCCESS,UPI,DEV0340
2839,43,33,2024-04-10 22:38:11,2677.64,FAILED,CARD,DEV0285
2840,185,7,2024-01-05 23:25:11,0.0,SUCCESS,WALLET,DEV0160
2841,134,39,2024-05-25 00:49:12,1048.07,FAILED,UPI,DEV0244
2842,92,79,2024-05-31 10:55:06,4725.25,SUCCESS,WALLET,DEV0179
2843,11,9,2024-04-02 03:30:30,150.4,SUCCESS,CARD,DEV0270
2844,78,42,2024-06-21 11:21:19,2066.03,SUCCESS,UPI,DEV0369
2845,30,60,2024-07-28 00:41:07,856.17,SUCCESS,WALLET,DEV0414
2846,1,2,2024-02-24 19:28:29,1843.72,SUCCESS,CARD,DEV0092
2847,116,24,2024-11-18 15:28:46,638.32,SUCCESS,WALLET,DEV0298
2848,28,77,2024-08-03 06:03:19,2268.14,SUCCESS,WALLET,DEV0190
2849,179,52,2024-01-06 19:39:46,94.21,SUCCESS,UPI,DEV0061
2850,152,50,2025-01-27 13:56:39,2903.98,SUCCESS,CARD,DEV0335
2851,52,61,2025-01-10 11:23:16,0.0,SUCCESS,UPI,DEV0001
2852,5,71,2024-11-29 04:15:27,2397.43,SUCCESS,CARD,DEV0263
2853,10,30,2024-04-27 00:08:53,2463.14,SUCCESS,WALLET,DEV0288
2854,33,73,2025-01-11 11:09:51,1100.3,SUCCESS,WALLET,DEV0189
2855,97,59,2025-01-28 21:57:14,381.94,SUCCESS,UPI,DEV0171
2856,179,79,2024-07-07 17:32:57,0.0,SUCCESS,CARD,DEV0392
2857,140,60,2024-11-10 19:00:41,2522.25,SUCCESS,WALLET,DEV0267
2858,104,64,2024-12-18 16:56:23,4612.6,SUCCESS,WALLET,DEV0168
2859,116,22,2024-08-26 04:03:40,0.0,SUCCESS,UPI,DEV0424
2860,63,3,2024-12-17 02:42:11,1016.74,SUCCESS,UPI,DEV0335
2861,38,12,2024-04-16 22:52:55,0.0,SUCCESS,CARD,DEV0425
2862,103,22,2024-05-15 02:00:16,0.0,SUCCESS,WALLET,DEV0210
2863,96,4,2025-02-01 11:24:44,2050.8,SUCCESS,WALLET,DEV0342
2864,48,4,2024-01-25 05:44:39,596.12,SUCCESS,UPI,DEV0170
2865,9,15,2024-02-05 18:19:44,0.0,SUCCESS,WALLET,DEV0280
2866,197,30,2024-01-27 21:55:39,3811.86,SUCCESS,CARD,DEV0424
2867,44,55,2024-09-01 05:15:13,2383.18,SUCCESS,CARD,DEV0297
2868,22,14,2024-08-29 16:24:01,0.0,SUCCESS,CARD,DEV0275
2869,15,29,2025-01-16 00:59:55,106.02,SUCCESS,UPI,DEV0334
2870,147,56,2024-09-06 15:54:20,1134.96,SUCCESS,CARD,DEV0006
2871,98,8,2025-01-25 07:39:35,2469.37,SUCCESS,UPI,DEV0001
2872,156,55,2024-08-20 01:25:49,830.11,SUCCESS,CARD,DEV0031
2873,154,33,2024-03-21 13:46:48,0.0,SUCCESS,CARD,DEV0262
2874,13,74,2024-11-01 20:40:32,0.0,SUCCESS,WALLET,DEV0064
2875,135,29,2024-04-12 18:34:27,1582.56,SUCCESS,WALLET,DEV0194
2876,17,57,2024-07-14 21:54:04,2045.2,SUCCESS,UPI,DEV0055
2877,89,18,2024-08-17 16:10:39,702.85,SUCCESS,WALLET,DEV0122
2878,154,67,2025-01-04 04:30:37,3069.33,SUCCESS,WALLET,DEV0274
2879,21,4,2024-02-22 16:21:01,17.39,SUCCESS,UPI,DEV0021
2880,160,53,2024-11-20 06:10:32,4349.11,FAILED,UPI,DEV0293
2881,60,77,2024-08-30 07:46:29,1092.19,SUCCESS,UPI,DEV0110
2882,182,28,2024-09-19 04:51:35,3847.53,SUCCESS,CARD,DEV0213
2883,184,70,2024-02-25 06:17:21,2725.33,SUCCESS,WALLET,DEV0146
2884,43,76,2025-01-31 05:03:28,3612.29,SUCCESS,WALLET,DEV0215
2885,15,24,2024-06-22 13:32:27,466.75,SUCCESS,WALLET,DEV0273
2886,132,27,2024-03-23 05:38:22,4128.06,SUCCESS,CARD,DEV0133
2887,164,50,2024-01-09 08:28:52,1263.71,SUCCESS,WALLET,DEV0418
2888,104,13,2024-09-06 14:15:02,0.0,SUCCESS,WALLET,DEV0148
2889,29,49,2024-02-15 01:06:46,92.41,SUCCESS,CARD,DEV0323
2890,164,12,2024-07-30 02:03:54,2006.71,SUCCESS,CARD,DEV0382
2891,150,45,2024-03-01 22:13:53,3380.91,SUCCESS,UPI,DEV0270
2892,151,43,2025-01-18 09:17:01,0.0,SUCCESS,UPI,DEV0306
2893,184,45,2024-06-10 04:00:33,4101.59,SUCCESS,CARD,DEV0278
2894,20,31,2024-02-09 12:45:56,0.0,FAILED,WALLET,DEV0371
2895,117,59,2025-01-12 10:59:07,2482.26,SUCCESS,UPI,DEV0090
2896,40,48,2024-11-02 02:56:51,2507.39,FAILED,CARD,DEV0154
2897,115,62,2024-12-29 01:50:50,0.0,SUCCESS,UPI,DEV0061
2898,171,34,2024-10-09 08:41:38,3842.2,SUCCESS,WALLET,DEV0238
2899,88,68,2024-04-09 20:46:24,0.0,SUCCESS,UPI,DEV0180
2900,169,2,2024-08-21 22:30:41,1534.14,SUCCESS,CARD,DEV0129
2901,48,72,2024-09-13 03:18:19,0.0,SUCCESS,WALLET,DEV0015
2902,103,43,2024-05-04 16:50:54,2683.89,SUCCESS,WALLET,DEV0202
2903,64,52,2024-06-05 18:47:21,2101.52,SUCCESS,CARD,DEV0185
2904,35,34,2024-04-24 02:38:10,0.0,SUCCESS,UPI,DEV0187
2905,14,14,2024-03-14 16:17:10,1196.88,SUCCESS,WALLET,DEV0236
2906,150,15,2025-01-08 12:43:16,2272.57,SUCCESS,CARD,DEV0411
2907,157,1,2024-02-03 12:57:34,142.22,SUCCESS,CARD,DEV0167
2908,142,54,2024-09-17 07:11:59,1319.11,SUCCESS,WALLET,DEV0264
2909,58,38,2024-10-12 01:47:18,0.0,SUCCESS,CARD,DEV0272
2910,145,35,2024-02-10 14:29:17,3286.96,SUCCESS,CARD,DEV0430
2911,185,10,2024-02-14 16:49:14,1138.31,SUCCESS,UPI,DEV0410
2912,104,32,2024-01-10 11:22:00,2407.02,SUCCESS,CARD,DEV0449
2913,8,15,2024-12-09 02:49:25,2924.34,SUCCESS,CARD,DEV0065
2914,85,55,2024-06-17 17:38:15,751.16,SUCCESS,CARD,DEV0372
2915,4,15,2024-04-02 11:45:20,0.0,SUCCESS,CARD,DEV0132
2916,189,37,2024-05-19 15:10:25,0.0,SUCCESS,WALLET,DEV0201
2917,72,25,2024-01-09 19:45:12,0.0,SUCCESS,UPI,DEV0015
2918,155,4,2024-12-11 08:29:07,4632.19,SUCCESS,WALLET,DEV0374
2919,40,3,2024-06-01 22:13:37,0.0,SUCCESS,WALLET,DEV0322
2920,24,1,2024-07-24 05:05:19,1148.06,SUCCESS,UPI,DEV0378
2921,142,30,2024-10-12 16:57:20,1747.03,PENDING,WALLET,DEV0309
2922,79,1,2024-10-20 07:02:30,2926.22,SUCCESS,CARD,DEV0307
2923,7,79,2024-11-11 13:00:11,0.0,SUCCESS,UPI,DEV0306
2924,184,11,2024-02-03 05:58:10,2384.1,SUCCESS,UPI,DEV0102
2925,22,41,2024-12-19 18:44:49,2071.46,SUCCESS,UPI,DEV0444
2926,113,38,2024-01-29 09:59:51,4685.66,SUCCESS,CARD,DEV0231
2927,192,12,2024-08-18 09:37:11,2436.66,SUCCESS,UPI,DEV0372
2928,5,15,2024-07-11 21:19:13,0.0,SUCCESS,WALLET,DEV0270
2929,54,78,2024-01-05 00:23:56,0.0,SUCCESS,CARD,DEV0007
2930,43,16,2024-05-26 05:45:17,1119.55,FAILED,CARD,DEV0192
2931,27,34,2024-05-22 23:29:10,3016.64,FAILED,UPI,DEV0041
2932,2,60,2024-11-05 23:02:09,1943.0,SUCCESS,UPI,DEV0393
2933,169,60,2024-08-31 05:36:15,605.39,SUCCESS,UPI,DEV0250
2934,99,26,2024-11-11 20:44:28,0.0,SUCCESS,UPI,DEV0186
2935,165,76,2024-11-01 06:46:32,1481.09,SUCCESS,UPI,DEV0431
2936,151,44,2024-03-06 23:04:14,0.0,SUCCESS,WALLET,DEV0093
2937,94,24,2024-01-24 01:08:35,4108.73,SUCCESS,UPI,DEV0219
2938,51,62,2024-12-22 06:19:07,0.0,SUCCESS,UPI,DEV0250
2939,170,44,2025-02-01 19:58:25,1624.68,SUCCESS,CARD,DEV0144
2940,122,56,2024-11-07 19:53:48,879.16,PENDING,WALLET,DEV0036
2941,118,75,2024-01-22 14:53:08,1901.33,SUCCESS,CARD,DEV0021
2942,197,20,2024-04-12 22:39:12,2609.96,SUCCESS,CARD,DEV0161
2943,105,16,2024-05-02 19:52:47,0.0,PENDING,WALLET,DEV0184
2944,180,53,2025-01-06 15:04:05,341.6,SUCCESS,WALLET,DEV0037
2945,136,9,2024-08-26 16:35:14,1378.39,SUCCESS,CARD,DEV0291
2946,31,64,2024-01-18 20:18:37,626.92,SUCCESS,WALLET,DEV0261
2947,2,30,2024-12-18 11:19:56,601.11,SUCCESS,WALLET,DEV0404
2948,149,46,2024-04-11 16:56:26,3572.54,SUCCESS,WALLET,DEV0255
2949,145,80,2024-04-19 15:56:07,2360.48,SUCCESS,CARD,DEV0323
2950,92,9,2024-07-11 18:13:49,0.0,SUCCESS,CARD,DEV0262
2951,104,79,2024-02-07 13:16:58,0.0,SUCCESS,WALLET,DEV0401
2952,119,61,2024-09-21 03:41:28,0.0,SUCCESS,CARD,DEV0408
2953,126,17,2024-02-26 17:38:38,3055.81,SUCCESS,UPI,DEV0413
2954,95,48,2024-03-10 18:44:59,0.0,SUCCESS,WALLET,DEV0097
2955,172,68,2024-12-30 20:30:28,1778.87,SUCCESS,WALLET,DEV0356
2956,28,34,2024-10-23 19:03:18,0.0,SUCCESS,UPI,DEV0186
2957,47,47,2025-01-22 22:04:55,1816.53,SUCCESS,WALLET,DEV0009
2958,52,36,2024-02-06 10:27:30,0.0,FAILED,CARD,DEV0265
2959,183,44,2024-12-17 04:56:48,544.32,SUCCESS,CARD,DEV0221
2960,196,41,2024-08-26 23:53:42,0.0,SUCCESS,UPI,DEV0252
2961,105,41,2024-09-25 12:13:32,1668.38,SUCCESS,UPI,DEV0071
2962,176,37,2024-04-30 22:55:02,2255.35,SUCCESS,CARD,DEV0060
2963,157,16,2024-09-11 10:19:38,1176.5,SUCCESS,WALLET,DEV0379
2964,93,64,2025-01-20 12:50:39,0.0,SUCCESS,WALLET,DEV0048
