order_id,customer_id,restaurant_id,driver_id,order_ts,estimated_delivery_ts,actual_delivery_ts,order_status,distance_km,order_amount
742,63,110,39,2024-01-09 01:22:06,2024-01-09 02:12:06,,PLACED,5.8,368.66
743,82,72,14,2024-11-21 03:48:06,2024-11-21 04:13:06,2024-11-21 04:47:06,DELIVERED,2.62,396.97
744,195,109,56,2025-01-12 22:44:30,2025-01-12 23:22:30,2025-01-12 23:25:30,DELIVERED,2.37,355.69
745,23,48,127,2024-08-17 11:35:53,2024-08-17 12:19:53,,ACCEPTED,2.76,159.06
746,197,109,96,2024-06-08 05:32:52,2024-06-08 06:23:52,,PLACED,4.56,161.39
747,126,52,5,2025-01-21 00:24:02,2025-01-21 01:07:02,,ACCEPTED,6.04,170.45
748,216,101,55,2024-10-16 13:51:27,2024-10-16 14:29:27,,ACCEPTED,2.11,520.2
749,180,100,57,2024-03-28 13:48:58,2024-03-28 14:23:58,2024-03-28 14:30:58,DELIVERED,6.29,642.84
750,48,114,27,2024-11-24 15:54:25,2024-11-24 16:42:25,2024-11-24 16:40:25,DELIVERED,6.42,204.91
751,101,97,104,2024-07-26 23:29:39,2024-07-26 23:56:39,,CANCELLED,3.17,717.85
752,220,82,71,2024-04-30 01:29:50,2024-04-30 02:12:50,,PLACED,6.09,320.88
753,79,68,128,2024-01-20 23:29:42,2024-01-21 00:01:42,2024-01-21 00:25:42,DELIVERED,3.66,568.49
754,190,13,11,2024-07-05 00:46:33,2024-07-05 01:22:33,,PICKED,8.17,433.16
755,38,74,127,2024-06-08 03:28:32,2024-06-08 03:53:32,,ACCEPTED,5.29,501.54
756,208,119,91,2024-02-07 17:57:52,2024-02-07 18:38:52,,PICKED,4.96,167.51
757,181,68,22,2024-08-10 16:42:06,2024-08-10 17:32:06,,CANCELLED,3.26,641.39
758,205,85,78,2024-04-30 16:08:24,2024-04-30 16:56:24,2024-04-30 17:26:24,DELIVERED,6.49,259.29
759,136,119,23,2024-09-18 06:32:07,2024-09-18 06:57:07,,PICKED,7.49,420.4
760,66,83,57,2024-07-18 21:32:02,2024-07-18 22:01:02,2024-07-18 21:51:02,DELIVERED,3.53,171.9
761,143,102,26,2024-09-24 20:07:48,2024-09-24 20:46:48,,CANCELLED,4.19,349.07
762,33,22,62,2024-02-29 03:21:16,2024-02-29 03:53:16,,PICKED,2.62,237.2
763,103,38,95,2024-08-18 09:19:22,2024-08-18 09:54:22,2024-08-18 10:12:22,DELIVERED,4.97,393.7
764,6,66,114,2024-03-17 13:54:09,2024-03-17 14:39:09,,PICKED,4.0,437.55
765,57,119,108,2024-07-15 10:26:42,2024-07-15 10:58:42,,CANCELLED,6.97,125.03
766,74,112,136,2025-01-23 19:42:37,2025-01-23 20:12:37,2025-01-23 20:28:37,DELIVERED,3.43,649.51
767,32,46,38,2024-06-18 21:00:58,2024-06-18 21:40:58,2024-06-18 22:05:58,DELIVERED,4.75,360.59
768,35,58,100,2024-08-04 14:00:58,2024-08-04 14:47:58,,ACCEPTED,5.19,593.56
769,185,112,45,2024-05-27 20:34:12,2024-05-27 21:02:12,2024-05-27 21:09:12,DELIVERED,6.45,317.85
770,131,102,104,2024-12-08 06:53:55,2024-12-08 07:42:55,2024-12-08 07:34:55,DELIVERED,5.52,93.15
771,147,114,12,2024-11-28 21:49:56,2024-11-28 22:36:56,,ACCEPTED,7.46,461.34
772,168,5,29,2025-01-16 19:16:02,2025-01-16 19:44:02,2025-01-16 20:14:02,DELIVERED,8.18,722.85
773,134,54,76,2024-10-12 23:56:13,2024-10-13 00:26:13,,PLACED,3.27,169.87
774,37,13,113,2024-08-07 20:38:55,2024-08-07 21:25:55,,ACCEPTED,2.62,218.58
775,151,95,83,2024-07-26 10:23:59,2024-07-26 10:48:59,2024-07-26 11:20:59,DELIVERED,3.86,622.92
776,97,90,102,2024-07-28 03:48:13,2024-07-28 04:31:13,,ACCEPTED,6.61,460.68
777,36,1,79,2024-12-29 09:27:33,2024-12-29 10:21:33,,PICKED,3.49,350.6
778,106,113,92,2024-10-16 23:38:14,2024-10-17 00:21:14,2024-10-17 00:12:14,DELIVERED,8.41,302.09
779,24,38,24,2024-11-05 09:41:48,2024-11-05 10:20:48,2024-11-05 10:35:48,DELIVERED,7.52,361.72
780,193,100,55,2024-10-18 19:13:38,2024-10-18 20:07:38,2024-10-18 20:21:38,DELIVERED,3.84,842.12
781,192,101,11,2024-07-14 04:39:54,2024-07-14 05:09:54,2024-07-14 05:39:54,DELIVERED,8.01,465.92
782,88,108,28,2024-04-12 16:49:43,2024-04-12 17:33:43,,PICKED,7.93,504.43
783,98,118,17,2025-01-31 07:21:58,2025-01-31 08:07:58,2025-01-31 08:13:58,DELIVERED,1.52,427.91
784,91,102,119,2024-06-08 21:15:46,2024-06-08 21:58:46,2024-06-08 22:25:46,DELIVERED,4.93,397.98
785,9,72,75,2024-12-08 21:42:39,2024-12-08 22:09:39,2024-12-08 22:19:39,DELIVERED,5.55,326.87
786,25,63,8,2024-02-09 00:36:07,2024-02-09 01:24:07,,ACCEPTED,9.15,80.0
787,101,52,126,2024-06-29 21:43:59,2024-06-29 22:09:59,2024-06-29 22:11:59,DELIVERED,2.34,251.0
788,203,85,111,2024-09-10 05:05:19,2024-09-10 05:57:19,2024-09-10 06:07:19,DELIVERED,6.12,521.23
789,70,89,102,2024-01-27 19:04:09,2024-01-27 19:48:09,,CANCELLED,1.82,398.84
790,27,113,117,2024-05-29 10:52:39,2024-05-29 11:47:39,2024-05-29 11:58:39,DELIVERED,3.55,331.64
791,42,7,112,2024-12-15 09:36:53,2024-12-15 10:01:53,2024-12-15 09:57:53,DELIVERED,3.88,582.42
792,62,53,122,2024-12-09 04:31:37,2024-12-09 05:24:37,2024-12-09 05:25:37,DELIVERED,8.39,80.0
793,135,27,92,2024-09-04 20:20:17,2024-09-04 20:52:17,,PICKED,3.23,442.09
794,22,89,65,2024-07-30 20:51:02,2024-07-30 21:22:02,,PLACED,0.75,513.35
795,117,85,58,2024-04-11 10:21:20,2024-04-11 11:12:20,2024-04-11 11:43:20,DELIVERED,3.45,518.73
796,166,106,46,2024-03-11 20:56:47,2024-03-11 21:28:47,,ACCEPTED,3.14,508.77
797,144,115,48,2024-10-11 02:29:43,2024-10-11 03:23:43,2024-10-11 03:31:43,DELIVERED,0.74,278.12
798,146,41,31,2024-09-12 17:38:59,2024-09-12 18:24:59,,PLACED,1.24,88.75
799,78,28,133,2024-03-19 11:47:20,2024-03-19 12:23:20,,CANCELLED,5.13,598.14
800,73,109,41,2024-07-15 20:49:47,2024-07-15 21:40:47,,PICKED,6.43,584.17
801,94,92,136,2025-01-06 11:14:16,2025-01-06 11:56:16,2025-01-06 12:28:16,DELIVERED,7.75,288.52
802,219,7,111,2024-11-30 21:25:09,2024-11-30 21:51:09,2024-11-30 22:18:09,DELIVERED,8.97,216.24
803,48,55,8,2024-03-07 10:38:11,2024-03-07 11:13:11,2024-03-07 11:15:11,DELIVERED,6.6,217.78
804,184,97,134,2024-05-31 14:10:34,2024-05-31 14:42:34,,PICKED,5.99,143.99
805,53,95,115,2024-09-30 20:36:38,2024-09-30 21:20:38,2024-09-30 21:50:38,DELIVERED,3.49,99.09
806,204,18,93,2024-01-11 17:40:58,2024-01-11 18:16:58,2024-01-11 18:43:58,DELIVERED,4.21,455.54
807,180,63,73,2024-01-24 17:08:53,2024-01-24 17:53:53,,PLACED,4.45,310.31
808,80,98,135,2024-02-09 05:59:16,2024-02-09 06:46:16,,ACCEPTED,4.87,158.89
809,87,20,129,2024-10-17 17:55:48,2024-10-17 18:21:48,2024-10-17 18:24:48,DELIVERED,1.96,224.62
810,116,105,41,2024-04-14 00:07:13,2024-04-14 00:37:13,,ACCEPTED,5.35,183.03
811,19,23,123,2024-01-15 08:32:05,2024-01-15 09:27:05,2024-01-15 09:46:05,DELIVERED,6.02,395.7
812,20,47,82,2024-08-10 03:30:47,2024-08-10 03:59:47,2024-08-10 04:27:47,DELIVERED,3.83,685.63
813,143,73,25,2024-09-05 22:11:06,2024-09-05 22:55:06,,PICKED,2.35,251.89
814,151,82,100,2024-10-18 19:17:08,2024-10-18 20:10:08,2024-10-18 20:38:08,DELIVERED,4.53,300.78
815,175,6,92,2024-06-07 13:38:16,2024-06-07 14:06:16,,CANCELLED,3.21,493.98
816,61,84,61,2024-12-08 14:43:28,2024-12-08 15:33:28,2024-12-08 15:26:28,DELIVERED,5.18,174.32
817,35,36,120,2024-08-24 19:40:30,2024-08-24 20:23:30,2024-08-24 20:45:30,DELIVERED,2.22,692.64
818,67,98,105,2024-10-21 21:51:10,2024-10-21 22:43:10,,PICKED,4.94,161.19
819,107,17,45,2024-10-13 10:48:05,2024-10-13 11:40:05,2024-10-13 11:54:05,DELIVERED,4.11,511.79
820,77,43,134,2024-04-25 23:19:25,2024-04-25 23:56:25,2024-04-26 00:15:25,DELIVERED,1.53,568.68
821,199,23,12,2024-10-30 09:35:04,2024-10-30 10:01:04,,PICKED,4.99,80.0
822,179,113,26,2024-12-31 09:39:40,2024-12-31 10:31:40,,PLACED,5.86,108.84
823,131,33,87,2024-11-13 13:16:34,2024-11-13 14:00:34,,PLACED,6.62,497.13
824,171,2,98,2024-10-16 07:47:11,2024-10-16 08:25:11,,PLACED,2.92,145.48
825,124,76,85,2024-12-26 08:28:03,2024-12-26 09:04:03,2024-12-26 09:09:03,DELIVERED,5.76,229.92
826,134,82,125,2024-05-30 07:56:32,2024-05-30 08:38:32,,PICKED,5.0,198.82
827,47,98,55,2024-10-21 20:12:36,2024-10-21 20:45:36,2024-10-21 20:52:36,DELIVERED,7.17,532.88
828,209,71,59,2024-11-10 23:06:00,2024-11-10 23:47:00,2024-11-11 00:21:00,DELIVERED,4.09,279.88
829,86,14,81,2024-01-08 19:42:40,2024-01-08 20:28:40,,PICKED,3.87,268.03
830,219,61,118,2024-10-26 23:40:17,2024-10-27 00:11:17,2024-10-27 00:33:17,DELIVERED,6.52,200.15
831,57,21,39,2024-11-23 08:14:08,2024-11-23 09:02:08,,PICKED,7.13,471.96
832,197,83,5,2024-11-17 20:53:11,2024-11-17 21:26:11,2024-11-17 21:29:11,DELIVERED,6.2,310.33
833,89,5,14,2025-01-04 07:38:12,2025-01-04 08:14:12,,PICKED,5.13,166.79
834,133,88,122,2024-11-10 19:35:37,2024-11-10 20:06:37,2024-11-10 20:05:37,DELIVERED,4.84,559.28
835,137,97,75,2024-12-11 11:12:18,2024-12-11 11:58:18,2024-12-11 12:27:18,DELIVERED,2.99,308.51
836,148,68,9,2025-01-09 11:20:18,2025-01-09 12:03:18,,CANCELLED,1.96,247.59
837,180,23,48,2024-08-08 11:37:37,2024-08-08 12:29:37,2024-08-08 12:32:37,DELIVERED,3.68,173.72
838,39,69,64,2024-04-16 06:59:31,2024-04-16 07:33:31,,ACCEPTED,4.23,80.0
839,176,31,46,2024-09-03 02:16:53,2024-09-03 02:59:53,2024-09-03 02:50:53,DELIVERED,3.54,196.67
840,10,82,106,2024-05-18 02:45:23,2024-05-18 03:32:23,2024-05-18 03:24:23,DELIVERED,5.8,391.21
841,164,106,105,2024-03-23 00:25:32,2024-03-23 01:17:32,2024-03-23 01:29:32,DELIVERED,7.8,249.78
842,107,92,115,2025-01-13 20:49:25,2025-01-13 21:14:25,,PLACED,5.06,355.54
843,1,69,130,2024-05-01 19:35:37,2024-05-01 20:21:37,2024-05-01 20:42:37,DELIVERED,2.71,383.86
844,60,58,104,2024-05-04 03:01:55,2024-05-04 03:34:55,2024-05-04 03:24:55,DELIVERED,2.59,272.31
845,38,99,45,2024-11-06 03:59:50,2024-11-06 04:42:50,,ACCEPTED,0.5,384.1
846,108,75,45,2024-06-05 18:02:16,2024-06-05 18:48:16,,CANCELLED,7.71,174.43
847,72,36,59,2024-04-14 08:35:33,2024-04-14 09:07:33,,PICKED,3.54,156.28
848,81,72,39,2024-06-16 09:38:22,2024-06-16 10:16:22,,ACCEPTED,6.1,80.0
849,175,19,46,2025-01-06 23:43:46,2025-01-07 00:14:46,2025-01-07 00:21:46,DELIVERED,3.41,668.88
850,126,41,31,2024-03-22 04:06:27,2024-03-22 04:42:27,2024-03-22 05:03:27,DELIVERED,5.79,372.9
851,51,60,7,2024-03-06 15:53:26,2024-03-06 16:24:26,2024-03-06 16:21:26,DELIVERED,0.5,409.99
852,103,93,132,2024-07-04 16:20:00,2024-07-04 17:01:00,2024-07-04 17:32:00,DELIVERED,4.88,268.25
853,55,99,39,2024-08-26 09:01:10,2024-08-26 09:49:10,2024-08-26 09:46:10,DELIVERED,2.91,455.91
854,119,108,60,2024-03-18 10:19:53,2024-03-18 10:59:53,,ACCEPTED,8.0,152.8
855,154,44,30,2024-10-01 07:03:31,2024-10-01 07:58:31,2024-10-01 07:50:31,DELIVERED,3.11,562.88
856,200,58,57,2024-10-01 08:25:15,2024-10-01 09:20:15,2024-10-01 09:42:15,DELIVERED,4.77,517.22
857,199,88,136,2024-01-18 09:47:25,2024-01-18 10:39:25,,PICKED,8.53,577.92
858,32,28,123,2024-11-29 00:43:42,2024-11-29 01:23:42,2024-11-29 01:57:42,DELIVERED,3.46,637.42
859,115,24,12,2024-08-16 21:36:22,2024-08-16 22:12:22,2024-08-16 22:26:22,DELIVERED,2.55,275.07
860,121,69,72,2024-10-21 00:02:41,2024-10-21 00:54:41,2024-10-21 01:17:41,DELIVERED,3.53,226.17
861,150,118,28,2024-01-24 19:16:02,2024-01-24 19:50:02,2024-01-24 20:18:02,DELIVERED,2.27,511.65
862,190,64,75,2025-01-19 04:08:05,2025-01-19 04:35:05,2025-01-19 04:56:05,DELIVERED,6.73,326.28
863,8,30,28,2024-11-08 14:51:57,2024-11-08 15:37:57,,PICKED,5.21,483.18
864,114,46,75,2024-10-08 18:43:02,2024-10-08 19:19:02,2024-10-08 19:48:02,DELIVERED,4.64,248.83
865,52,43,123,2024-02-08 00:27:32,2024-02-08 01:06:32,2024-02-08 01:09:32,DELIVERED,6.43,132.02
866,106,81,82,2025-01-09 04:56:23,2025-01-09 05:33:23,2025-01-09 05:38:23,DELIVERED,9.36,95.12
867,58,100,70,2024-08-09 18:23:18,2024-08-09 18:53:18,,CANCELLED,4.42,151.67
868,219,57,70,2024-05-13 22:15:38,2024-05-13 22:41:38,,ACCEPTED,5.86,524.09
869,59,49,41,2024-07-29 19:34:52,2024-07-29 20:24:52,,CANCELLED,0.86,386.37
870,100,29,132,2024-12-21 19:35:18,2024-12-21 20:00:18,2024-12-21 20:16:18,DELIVERED,2.12,80.0
871,131,18,14,2024-04-25 22:22:00,2024-04-25 22:49:00,,PICKED,3.13,310.39
872,135,99,61,2025-01-23 07:57:27,2025-01-23 08:46:27,,ACCEPTED,6.32,318.57
873,132,63,77,2024-02-23 11:17:44,2024-02-23 12:09:44,,PLACED,7.46,351.93
874,10,88,70,2024-01-05 10:00:24,2024-01-05 10:55:24,2024-01-05 11:22:24,DELIVERED,5.73,563.39
875,146,23,69,2024-06-14 10:39:17,2024-06-14 11:09:17,2024-06-14 11:38:17,DELIVERED,5.74,236.43
876,84,88,102,2024-04-10 00:46:41,2024-04-10 01:30:41,,PLACED,7.1,447.6
877,12,99,49,2024-08-20 13:42:36,2024-08-20 14:34:36,2024-08-20 15:05:36,DELIVERED,5.95,427.71
878,26,88,8,2024-01-26 15:36:23,2024-01-26 16:09:23,2024-01-26 16:25:23,DELIVERED,1.87,570.03
879,62,103,59,2024-10-20 04:22:37,2024-10-20 05:04:37,2024-10-20 05:13:37,DELIVERED,6.05,567.11
880,127,95,55,2024-07-05 00:21:10,2024-07-05 01:02:10,,PICKED,6.44,309.86
881,111,95,71,2024-01-28 13:25:11,2024-01-28 13:58:11,2024-01-28 14:09:11,DELIVERED,0.5,344.59
882,22,83,9,2024-01-17 00:05:13,2024-01-17 00:58:13,,CANCELLED,1.4,507.74
883,136,48,20,2024-10-22 09:25:03,2024-10-22 09:54:03,2024-10-22 10:02:03,DELIVERED,4.49,294.69
884,137,84,90,2024-06-18 22:15:12,2024-06-18 22:44:12,2024-06-18 22:46:12,DELIVERED,6.3,80.0
885,40,64,49,2024-02-12 23:21:57,2024-02-12 23:48:57,,CANCELLED,6.9,317.66
886,83,116,27,2024-01-25 19:11:41,2024-01-25 19:42:41,2024-01-25 19:48:41,DELIVERED,7.19,327.69
887,175,61,132,2024-01-30 10:04:16,2024-01-30 10:39:16,2024-01-30 10:42:16,DELIVERED,0.98,160.39
888,200,116,9,2024-10-11 11:30:30,2024-10-11 12:08:30,,PICKED,4.71,311.55
889,18,111,69,2024-08-16 10:24:08,2024-08-16 11:11:08,2024-08-16 11:11:08,DELIVERED,7.03,475.58
890,113,87,2,2024-05-29 11:26:56,2024-05-29 12:15:56,2024-05-29 12:27:56,DELIVERED,7.31,194.56
891,115,93,63,2024-01-07 10:25:24,2024-01-07 11:03:24,,CANCELLED,5.76,342.05
892,40,52,9,2024-05-26 17:27:03,2024-05-26 18:05:03,2024-05-26 18:01:03,DELIVERED,7.73,414.82
893,176,115,12,2024-03-05 05:07:03,2024-03-05 05:58:03,2024-03-05 06:07:03,DELIVERED,4.34,354.56
894,23,111,16,2024-06-23 09:13:41,2024-06-23 10:07:41,,ACCEPTED,5.13,482.47
895,142,70,11,2024-02-09 22:14:49,2024-02-09 22:49:49,,ACCEPTED,4.59,465.84
896,72,93,2,2025-01-23 20:27:32,2025-01-23 21:13:32,,ACCEPTED,1.74,527.02
897,64,74,69,2024-06-24 18:25:15,2024-06-24 19:01:15,,PLACED,7.06,102.93
898,187,11,126,2025-01-14 14:52:21,2025-01-14 15:33:21,2025-01-14 15:54:21,DELIVERED,4.23,620.54
899,171,101,115,2024-03-25 01:18:07,2024-03-25 02:04:07,2024-03-25 02:15:07,DELIVERED,5.26,110.91
900,181,47,77,2024-01-31 22:15:47,2024-01-31 22:49:47,2024-01-31 23:09:47,DELIVERED,5.13,133.9
901,216,91,31,2024-08-04 16:07:00,2024-08-04 16:38:00,,ACCEPTED,3.9,372.79
902,19,117,113,2024-02-07 17:27:34,2024-02-07 18:09:34,,CANCELLED,1.13,439.42
903,59,7,68,2024-12-31 00:13:11,2024-12-31 01:03:11,2024-12-31 01:09:11,DELIVERED,4.93,222.07
904,177,36,77,2024-04-04 00:54:22,2024-04-04 01:21:22,2024-04-04 01:17:22,DELIVERED,3.52,286.41
905,211,9,105,2024-07-06 07:17:14,2024-07-06 07:59:14,2024-07-06 08:23:14,DELIVERED,6.21,177.5
906,118,108,71,2024-07-21 05:51:58,2024-07-21 06:17:58,2024-07-21 06:14:58,DELIVERED,2.66,461.08
907,162,103,92,2024-02-10 21:54:23,2024-02-10 22:20:23,,ACCEPTED,2.71,180.89
908,168,29,83,2024-12-19 21:53:55,2024-12-19 22:27:55,2024-12-19 22:50:55,DELIVERED,4.66,315.35
909,108,1,67,2024-11-21 08:21:34,2024-11-21 09:16:34,2024-11-21 09:25:34,DELIVERED,5.54,378.7
910,67,80,90,2024-05-09 14:02:41,2024-05-09 14:50:41,2024-05-09 15:03:41,DELIVERED,5.2,506.27
911,130,85,69,2024-05-02 16:37:03,2024-05-02 17:16:03,2024-05-02 17:09:03,DELIVERED,2.66,534.0
912,218,75,83,2025-01-09 06:32:39,2025-01-09 07:25:39,2025-01-09 07:21:39,DELIVERED,3.2,303.81
913,209,119,58,2024-10-26 04:00:06,2024-10-26 04:36:06,2024-10-26 04:40:06,DELIVERED,3.63,290.99
914,184,90,114,2025-01-03 00:14:53,2025-01-03 01:09:53,2025-01-03 01:30:53,DELIVERED,4.03,323.48
915,55,9,63,2024-02-24 06:28:48,2024-02-24 07:18:48,,PICKED,7.36,438.07
916,175,80,128,2024-10-19 22:27:44,2024-10-19 23:02:44,2024-10-19 23:30:44,DELIVERED,4.12,442.81
917,37,107,103,2024-03-01 05:08:58,2024-03-01 05:48:58,2024-03-01 06:16:58,DELIVERED,1.97,467.22
918,58,8,131,2024-07-24 03:12:15,2024-07-24 03:49:15,,CANCELLED,4.62,340.38
919,48,35,83,2024-04-25 04:56:29,2024-04-25 05:44:29,,ACCEPTED,7.85,204.01
920,76,109,104,2024-11-02 04:34:05,2024-11-02 05:18:05,2024-11-02 05:25:05,DELIVERED,1.52,271.99
921,77,70,32,2024-10-12 10:51:52,2024-10-12 11:18:52,,CANCELLED,0.5,261.82
922,4,16,22,2024-05-30 08:11:11,2024-05-30 09:03:11,2024-05-30 09:31:11,DELIVERED,5.66,378.86
923,178,29,46,2024-10-06 06:55:32,2024-10-06 07:25:32,,PLACED,4.61,258.03
924,194,69,1,2024-12-05 07:41:35,2024-12-05 08:24:35,,ACCEPTED,8.02,686.46
925,70,17,74,2025-01-02 19:55:32,2025-01-02 20:40:32,2025-01-02 20:52:32,DELIVERED,3.29,146.28
926,68,10,68,2024-09-01 02:11:22,2024-09-01 02:40:22,,ACCEPTED,1.19,370.25
927,170,107,93,2024-02-15 07:29:53,2024-02-15 07:55:53,2024-02-15 07:51:53,DELIVERED,3.35,342.76
928,139,71,77,2024-05-16 01:12:14,2024-05-16 01:59:14,2024-05-16 02:30:14,DELIVERED,6.29,146.04
929,118,59,132,2024-12-08 21:21:16,2024-12-08 22:15:16,2024-12-08 22:16:16,DELIVERED,0.5,398.52
930,113,27,91,2024-12-18 16:35:12,2024-12-18 17:15:12,2024-12-18 17:24:12,DELIVERED,2.78,219.68
931,39,56,37,2024-08-23 20:12:54,2024-08-23 20:54:54,,PICKED,3.94,414.91
932,185,99,7,2024-08-10 18:40:07,2024-08-10 19:21:07,,ACCEPTED,7.1,89.77
933,85,71,22,2024-04-27 16:15:55,2024-04-27 16:42:55,,ACCEPTED,4.88,218.4
934,172,86,140,2024-07-08 12:20:32,2024-07-08 12:58:32,,CANCELLED,3.05,429.81
935,95,43,113,2024-07-08 23:13:51,2024-07-08 23:42:51,,PLACED,5.0,369.8
936,2,26,81,2024-05-22 01:57:05,2024-05-22 02:39:05,,ACCEPTED,5.3,336.13
937,135,87,75,2024-07-30 06:42:33,2024-07-30 07:15:33,2024-07-30 07:44:33,DELIVERED,7.54,219.34
938,4,3,109,2024-12-24 20:36:24,2024-12-24 21:21:24,2024-12-24 21:29:24,DELIVERED,0.5,80.0
939,175,80,73,2024-11-30 07:08:35,2024-11-30 07:34:35,,PICKED,3.69,80.0
940,75,20,139,2024-10-04 01:07:27,2024-10-04 01:47:27,2024-10-04 02:07:27,DELIVERED,3.37,639.8
941,123,1,13,2024-02-16 10:33:57,2024-02-16 11:06:57,,PICKED,0.5,188.56
942,19,86,91,2025-01-03 09:30:10,2025-01-03 10:04:10,2025-01-03 10:27:10,DELIVERED,5.02,278.88
943,215,100,52,2024-08-27 10:50:09,2024-08-27 11:19:09,2024-08-27 11:09:09,DELIVERED,3.05,491.04
944,167,85,35,2024-05-13 07:04:30,2024-05-13 07:38:30,2024-05-13 07:29:30,DELIVERED,1.59,372.76
945,177,108,123,2024-11-13 23:14:59,2024-11-14 00:06:59,,PLACED,5.5,450.02
946,2,115,1,2024-04-04 08:38:32,2024-04-04 09:13:32,2024-04-04 09:48:32,DELIVERED,5.63,158.79
947,112,9,117,2024-02-01 01:41:44,2024-02-01 02:24:44,,ACCEPTED,2.18,265.56
948,120,103,30,2024-12-12 07:42:20,2024-12-12 08:27:20,2024-12-12 08:53:20,DELIVERED,5.34,274.35
949,51,48,16,2024-09-10 10:35:17,2024-09-10 11:05:17,,ACCEPTED,4.23,508.89
950,62,32,135,2024-12-03 22:58:26,2024-12-03 23:50:26,2024-12-04 00:00:26,DELIVERED,5.39,532.94
951,49,79,56,2024-04-28 02:58:06,2024-04-28 03:28:06,2024-04-28 03:49:06,DELIVERED,3.58,117.48
952,70,59,3,2025-01-18 23:10:34,2025-01-18 23:50:34,2025-01-18 23:55:34,DELIVERED,1.76,667.76
953,100,64,55,2024-03-16 03:46:06,2024-03-16 04:22:06,,PICKED,1.27,317.33
954,91,8,17,2024-05-21 12:46:10,2024-05-21 13:20:10,,PICKED,4.14,306.9
955,91,22,90,2024-12-20 11:55:14,2024-12-20 12:25:14,,PLACED,5.93,118.63
956,1,65,107,2024-08-31 19:19:09,2024-08-31 19:56:09,,ACCEPTED,1.95,435.68
957,128,43,16,2024-03-18 00:18:49,2024-03-18 00:55:49,,PICKED,0.56,305.76
958,159,25,113,2024-12-05 12:23:41,2024-12-05 13:18:41,2024-12-05 13:42:41,DELIVERED,8.11,410.58
959,48,117,125,2024-01-02 05:53:01,2024-01-02 06:39:01,2024-01-02 06:42:01,DELIVERED,4.45,644.23
960,172,95,86,2024-11-23 14:52:59,2024-11-23 15:28:59,,CANCELLED,3.4,415.27
961,33,111,49,2024-02-11 01:38:16,2024-02-11 02:18:16,2024-02-11 02:29:16,DELIVERED,4.78,449.73
962,120,66,38,2024-08-18 02:13:30,2024-08-18 02:39:30,2024-08-18 02:38:30,DELIVERED,6.37,403.23
963,23,31,99,2024-06-25 09:39:12,2024-06-25 10:34:12,2024-06-25 10:39:12,DELIVERED,2.64,539.29
964,105,113,2,2024-10-07 08:49:34,2024-10-07 09:44:34,,PLACED,4.15,508.73
965,15,102,64,2024-07-30 03:01:28,2024-07-30 03:43:28,,PICKED,0.5,406.82
966,144,118,56,2024-07-08 07:12:05,2024-07-08 07:43:05,2024-07-08 07:41:05,DELIVERED,7.86,168.54
967,2,67,74,2024-03-12 07:52:27,2024-03-12 08:21:27,,CANCELLED,5.96,502.2
968,36,63,89,2024-09-12 03:17:50,2024-09-12 04:04:50,,ACCEPTED,7.23,229.33
969,154,96,108,2024-05-14 00:08:27,2024-05-14 00:58:27,,PICKED,8.09,471.53
970,35,44,44,2024-12-02 01:34:59,2024-12-02 02:08:59,,CANCELLED,5.25,417.41
971,40,47,48,2024-03-12 22:44:56,2024-03-12 23:27:56,,ACCEPTED,3.2,80.0
972,131,24,107,2025-01-18 13:31:40,2025-01-18 14:00:40,,PICKED,5.54,427.33
973,50,13,37,2024-10-24 10:23:20,2024-10-24 10:54:20,,ACCEPTED,4.34,617.2
974,161,1,81,2024-08-13 13:43:23,2024-08-13 14:16:23,2024-08-13 14:31:23,DELIVERED,5.33,320.37
975,30,62,94,2024-02-27 14:58:05,2024-02-27 15:29:05,2024-02-27 15:39:05,DELIVERED,3.02,381.41
976,183,45,62,2024-02-29 02:12:22,2024-02-29 02:54:22,,ACCEPTED,5.71,210.19
977,120,110,41,2025-01-28 19:43:49,2025-01-28 20:30:49,,PLACED,6.74,87.11
978,13,32,20,2024-04-13 12:17:16,2024-04-13 13:08:16,,PLACED,7.3,292.26
979,107,77,138,2024-02-03 09:53:47,2024-02-03 10:37:47,2024-02-03 10:51:47,DELIVERED,7.83,163.33
980,27,100,107,2024-12-26 10:45:52,2024-12-26 11:15:52,2024-12-26 11:11:52,DELIVERED,6.18,116.49
981,7,12,25,2024-06-01 12:30:59,2024-06-01 13:25:59,2024-06-01 13:32:59,DELIVERED,5.48,352.61
982,9,42,57,2024-03-28 04:26:28,2024-03-28 04:54:28,2024-03-28 05:04:28,DELIVERED,4.12,417.01
983,3,75,119,2024-12-14 10:09:39,2024-12-14 10:55:39,2024-12-14 11:14:39,DELIVERED,3.75,453.34
984,151,13,33,2024-04-15 15:37:15,2024-04-15 16:13:15,2024-04-15 16:47:15,DELIVERED,2.56,549.03
985,132,67,21,2024-02-21 14:51:04,2024-02-21 15:31:04,2024-02-21 15:44:04,DELIVERED,1.28,230.36
986,48,120,101,2025-01-24 13:43:54,2025-01-24 14:24:54,,PLACED,4.92,253.62
987,190,42,79,2024-02-18 00:41:16,2024-02-18 01:30:16,2024-02-18 01:28:16,DELIVERED,5.24,382.0
988,72,28,25,2024-07-01 02:44:28,2024-07-01 03:14:28,2024-07-01 03:28:28,DELIVERED,4.31,80.0
